iso_time,elapsed_seconds,bpm,rr_ms,rmssd_ms,sdnn_ms,pnn50_percent,contact_detected,battery_percent,raw_hex,detection_primary,startle_score,fear_tension_score,movement_score,arousal_score
2026-05-18T00:26:50.359,256.781,76,844.727 821.289,28.0,50.0,7.3,True,100,16 4C 61 03 49 03,落ち着き,1,3,2,28
2026-05-18T00:26:51.597,258.018,74,839.844,27.9,50.2,7.3,True,100,16 4A 5C 03,落ち着き,1,3,2,27
2026-05-18T00:26:52.584,259.008,74,837.891,27.9,50.2,7.3,True,100,16 4A 5A 03,落ち着き,1,3,2,27
2026-05-18T00:26:53.575,259.998,74,812.5,27.9,50.1,7.3,True,100,16 4A 40 03,落ち着き,1,3,2,27
2026-05-18T00:26:54.567,260.989,74,766.602 755.859,28.1,50.1,7.3,True,100,16 4A 11 03 06 03,落ち着き,1,3,2,27
2026-05-18T00:26:55.553,261.978,74,742.188,27.6,50.2,6.7,True,100,16 4A F8 02,落ち着き,3,3,3,30
2026-05-18T00:26:56.544,262.967,75,702.148,27.7,50.4,6.7,True,100,16 4B CF 02,落ち着き,21,2,2,30
2026-05-18T00:26:57.536,263.957,75,682.617 656.25,27.4,51.5,6.1,True,100,16 4B BB 02 A0 02,軽い反応,38,4,3,32
2026-05-18T00:26:58.523,264.947,75,654.297,27.3,52.3,6.1,True,100,16 4B 9E 02,軽い反応,42,4,3,32
2026-05-18T00:26:59.518,265.939,78,654.297 649.414,27.2,53.8,6.1,True,100,16 4E 9E 02 99 02,軽い反応,43,8,5,33
2026-05-18T00:27:00.504,266.927,82,650.391 653.32,27.0,55.4,6.1,True,100,16 52 9A 02 9D 02,軽い反応,44,10,10,35
2026-05-18T00:27:01.499,267.918,85,646.484,27.0,56.0,6.1,True,100,16 55 96 02,反応追跡中,77,12,11,36
2026-05-18T00:27:02.485,268.907,88,642.578 659.18,26.8,57.4,6.1,True,100,16 58 92 02 A3 02,反応追跡中,90,19,14,37
2026-05-18T00:27:03.474,269.897,88,650.391,26.8,58.1,6.1,True,100,16 58 9A 02,反応追跡中,90,24,16,36
2026-05-18T00:27:04.465,270.887,90,690.43,26.9,58.4,6.1,True,100,16 5A C3 02,反応追跡中,90,27,17,36
2026-05-18T00:27:05.454,271.877,90,844.727 864.258,29.1,58.9,6.7,True,100,16 5A 61 03 75 03,びっくり候補,90,27,17,28
2026-05-18T00:27:06.443,272.867,90,905.273,29.2,59.7,6.7,True,100,16 5A 9F 03,軽い反応,35,28,14,27
2026-05-18T00:27:07.433,273.858,87,899.414,29.2,60.3,6.7,True,100,16 57 99 03,落ち着き,24,29,13,27
2026-05-18T00:27:08.424,274.847,87,836.914,29.6,60.3,7.3,True,100,16 57 59 03,落ち着き,20,29,16,24
2026-05-18T00:27:09.414,275.836,84,733.398,30.5,60.2,7.8,True,100,16 54 EF 02,落ち着き,13,30,19,18
2026-05-18T00:27:10.401,276.826,84,690.43 665.039,30.3,60.9,7.3,True,100,16 54 C3 02 A9 02,落ち着き,19,31,24,20
2026-05-18T00:27:11.396,277.817,84,656.25,30.3,61.5,7.3,True,100,16 54 A0 02,落ち着き,22,33,28,20
2026-05-18T00:27:12.383,278.807,83,707.031 800.781,31.2,61.5,8.4,True,100,16 53 D4 02 34 03,落ち着き,11,34,31,13
2026-05-18T00:27:13.375,279.797,79,855.469,31.3,61.8,8.9,True,100,16 4F 6C 03,落ち着き,11,33,31,8
2026-05-18T00:27:14.612,281.035,79,885.742,31.3,62.4,8.9,True,100,16 4F 8B 03,落ち着き,11,33,33,8
2026-05-18T00:27:15.602,282.025,75,921.875,31.4,63.3,8.9,True,100,16 4B B0 03,落ち着き,11,31,33,5
2026-05-18T00:27:16.591,283.014,75,884.766,31.4,63.8,8.9,True,100,16 4B 8A 03,落ち着き,7,28,33,4
2026-05-18T00:27:17.579,284.003,73,875.0,31.4,64.2,8.9,True,100,16 49 80 03,落ち着き,7,26,33,4
2026-05-18T00:27:18.569,284.993,74,860.352 821.289,31.5,64.6,8.9,True,100,16 4A 71 03 49 03,落ち着き,3,24,32,4
2026-05-18T00:27:19.559,285.983,74,825.195,31.4,64.7,8.9,True,100,16 4A 4D 03,落ち着き,3,22,32,4
2026-05-18T00:27:21.044,287.468,74,849.609,31.5,64.9,8.9,True,100,16 4A 66 03,落ち着き,3,20,26,3
2026-05-18T00:27:21.538,287.963,74,876.953,31.5,65.3,8.9,True,100,16 4A 82 03,落ち着き,2,18,21,3
2026-05-18T00:27:22.529,288.953,71,872.07,31.5,65.7,8.9,True,100,16 47 7D 03,落ち着き,0,17,14,3
2026-05-18T00:27:23.519,289.942,71,848.633,31.4,65.9,8.9,True,100,16 47 65 03,落ち着き,0,16,7,3
2026-05-18T00:27:24.508,290.933,70,762.695 782.227,32.0,65.6,9.5,True,100,16 46 0D 03 21 03,落ち着き,0,14,0,1
2026-05-18T00:27:25.498,291.922,70,750.0,32.1,65.6,9.5,True,100,16 46 00 03,落ち着き,7,13,0,1
2026-05-18T00:27:26.735,293.16,70,750.0,32.1,65.6,9.5,True,100,16 46 00 03,落ち着き,14,11,0,1
2026-05-18T00:27:27.480,293.903,72,728.516 728.516,31.9,65.8,9.5,True,100,16 48 EA 02 EA 02,落ち着き,30,10,0,1
