iso_time,elapsed_seconds,bpm,rr_ms,rmssd_ms,sdnn_ms,pnn50_percent,contact_detected,battery_percent,raw_hex,detection_primary,startle_score,fear_tension_score,movement_score,arousal_score
2026-05-18T00:05:42.308,353.916,81,692.383,29.3,71.1,8.9,True,100,16 51 C5 02,落ち着き,14,5,19,11
2026-05-18T00:05:43.545,355.154,82,752.93,29.6,71.2,9.5,True,100,16 52 03 03,落ち着き,0,5,17,9
2026-05-18T00:05:44.536,356.145,82,818.359 743.164,30.5,71.5,10.6,True,100,16 52 46 03 F9 02,落ち着き,0,5,16,6
2026-05-18T00:05:45.525,357.133,82,697.266,30.6,71.4,10.6,True,100,16 52 CA 02,落ち着き,6,4,18,5
2026-05-18T00:05:47.010,358.619,83,755.859,30.9,71.4,11.2,True,100,16 53 06 03,落ち着き,2,4,18,5
2026-05-18T00:05:47.507,359.115,83,774.414 732.422,31.1,71.1,11.2,True,100,16 53 19 03 EE 02,落ち着き,2,4,18,5
2026-05-18T00:05:48.495,360.103,83,685.547,31.2,71.0,11.2,True,100,16 53 BE 02,落ち着き,9,4,19,5
2026-05-18T00:05:49.485,361.093,84,652.344 653.32,31.2,70.7,11.2,True,100,16 54 9C 02 9D 02,落ち着き,17,4,20,6
2026-05-18T00:05:50.475,362.084,84,623.047,31.3,70.8,11.2,True,100,16 54 7E 02,落ち着き,29,4,21,6
2026-05-18T00:05:51.465,363.073,86,621.094 637.695,31.3,70.9,11.2,True,100,16 56 7C 02 8D 02,落ち着き,29,4,28,7
2026-05-18T00:05:52.455,364.063,86,636.719,31.3,70.9,11.2,True,100,16 56 8C 02,落ち着き,26,4,34,7
2026-05-18T00:05:53.445,365.053,87,645.508 681.641,31.4,70.8,11.2,True,100,16 57 95 02 BA 02,落ち着き,18,4,40,8
2026-05-18T00:05:54.435,366.044,88,700.195,31.4,70.6,11.2,True,100,16 58 CD 02,落ち着き,15,4,46,8
2026-05-18T00:05:55.424,367.033,89,670.898 644.531,31.5,70.5,11.2,True,100,16 59 AF 02 94 02,落ち着き,24,4,55,8
2026-05-18T00:05:56.414,368.022,89,658.203,31.5,70.5,11.2,True,100,16 59 A2 02,落ち着き,15,4,61,8
2026-05-18T00:05:57.404,369.012,91,683.594 697.266,31.5,70.1,11.2,True,100,16 5B BC 02 CA 02,姿勢/体動疑い,17,4,68,8
2026-05-18T00:05:58.394,370.002,91,674.805,31.5,70.1,11.2,True,100,16 5B B3 02,姿勢/体動疑い,17,4,76,8
2026-05-18T00:05:59.384,370.992,90,683.594 727.539,31.6,70.0,11.2,True,100,16 5A BC 02 E9 02,姿勢/体動疑い,12,4,77,8
2026-05-18T00:06:00.374,371.982,90,757.812,31.7,69.9,11.2,True,100,16 5A 08 03,姿勢/体動疑い,8,4,77,8
2026-05-18T00:06:01.363,372.972,88,697.266,32.0,69.6,11.7,True,100,16 58 CA 02,姿勢/体動疑い,12,4,77,8
2026-05-18T00:06:02.354,373.962,87,674.805 703.125,32.1,68.8,11.7,True,100,16 57 B3 02 D0 02,姿勢/体動疑い,13,4,76,8
2026-05-18T00:06:03.342,374.951,87,724.609,32.1,68.3,11.7,True,100,16 57 E6 02,姿勢/体動疑い,10,4,76,8
2026-05-18T00:06:04.333,375.941,86,698.242 687.5,32.2,67.4,11.7,True,100,16 56 CB 02 C0 02,姿勢/体動疑い,13,4,75,7
2026-05-18T00:06:05.571,377.179,86,738.281,32.3,66.9,12.3,True,100,16 56 F4 02,姿勢/体動疑い,9,4,75,7
2026-05-18T00:06:06.561,378.169,86,745.117,32.3,66.7,12.3,True,100,16 56 FB 02,姿勢/体動疑い,9,4,74,7
2026-05-18T00:06:07.552,379.16,85,704.102 718.75,32.4,66.1,12.3,True,100,16 55 D1 02 E0 02,姿勢/体動疑い,11,4,74,7
2026-05-18T00:06:08.540,380.149,84,707.031,32.4,65.7,12.3,True,100,16 54 D4 02,姿勢/体動疑い,11,4,74,6
2026-05-18T00:06:09.530,381.139,84,692.383 680.664,32.4,65.3,12.3,True,100,16 54 C5 02 B9 02,姿勢/体動疑い,12,4,75,6
2026-05-18T00:06:10.522,382.13,84,718.75,32.5,65.0,12.3,True,100,16 54 E0 02,姿勢/体動疑い,8,4,75,7
2026-05-18T00:06:11.510,383.118,84,774.414,32.7,64.8,12.8,True,100,16 54 19 03,姿勢/体動疑い,5,4,74,7
2026-05-18T00:06:12.499,384.109,83,741.211 719.727,32.8,64.3,12.8,True,100,16 53 F7 02 E1 02,姿勢/体動疑い,6,4,72,6
2026-05-18T00:06:13.489,385.098,83,790.039,33.2,64.1,13.4,True,100,16 53 29 03,姿勢/体動疑い,4,3,71,7
2026-05-18T00:06:14.480,386.088,82,858.398,33.6,64.5,14.0,True,100,16 52 6F 03,姿勢/体動疑い,4,3,67,6
2026-05-18T00:06:15.469,387.078,82,819.336,33.7,64.6,14.0,True,100,16 52 47 03,姿勢/体動疑い,4,3,65,6
2026-05-18T00:06:16.460,388.068,80,821.289 841.797,33.7,64.5,14.0,True,100,16 50 49 03 5E 03,落ち着き,4,3,62,4
