iso_time,elapsed_seconds,bpm,rr_ms,rmssd_ms,sdnn_ms,pnn50_percent,contact_detected,battery_percent,raw_hex,detection_primary,startle_score,fear_tension_score,movement_score
2026-05-17T16:46:34.270,219.835,74,840.82,25.6,65.0,2.2,True,100,16 4A 5D 03,軽い反応,4,41,30
2026-05-17T16:46:35.261,220.826,72,836.914,25.6,65.0,2.2,True,100,16 48 59 03,軽い反応,4,41,30
2026-05-17T16:46:36.250,221.815,72,830.078,25.6,64.9,2.2,True,100,16 48 52 03,軽い反応,4,41,29
2026-05-17T16:46:37.240,222.806,72,816.406 829.102,25.5,64.9,2.2,True,100,16 48 44 03 51 03,軽い反応,4,41,29
2026-05-17T16:46:38.231,223.796,71,805.664,25.5,64.9,2.2,True,100,16 47 39 03,軽い反応,4,41,27
2026-05-17T16:46:39.220,224.785,71,846.68,25.7,64.9,2.2,True,100,16 47 63 03,軽い反応,4,41,21
2026-05-17T16:46:40.210,225.776,71,875.977,25.6,65.1,2.2,True,100,16 47 81 03,軽い反応,4,41,15
2026-05-17T16:46:41.449,227.014,71,882.812,25.6,65.3,2.2,True,100,16 47 88 03,軽い反応,4,41,4
2026-05-17T16:46:42.437,228.003,71,848.633,25.8,65.3,2.2,True,100,16 47 65 03,軽い反応,4,40,4
2026-05-17T16:46:43.428,228.993,71,867.188 883.789,25.7,65.6,2.2,True,100,16 47 78 03 89 03,軽い反応,4,40,4
2026-05-17T16:46:44.419,229.984,71,869.141,25.7,65.8,2.2,True,100,16 47 7A 03,軽い反応,4,40,4
2026-05-17T16:46:45.408,230.973,70,855.469,25.5,65.8,2.2,True,100,16 46 6C 03,軽い反応,4,41,4
2026-05-17T16:46:46.399,231.964,70,865.234,25.5,65.7,2.2,True,100,16 46 76 03,軽い反応,4,41,4
2026-05-17T16:46:47.388,232.953,70,878.906,25.3,65.7,2.2,True,100,16 46 84 03,軽い反応,4,41,4
2026-05-17T16:46:48.378,233.943,70,868.164,25.3,65.8,2.2,True,100,16 46 79 03,軽い反応,4,41,4
2026-05-17T16:46:49.369,234.934,69,850.586,25.3,65.9,2.2,True,100,16 45 67 03,軽い反応,4,41,4
2026-05-17T16:46:50.358,235.923,69,863.281 880.859,25.1,66.2,2.2,True,100,16 45 74 03 86 03,軽い反応,4,41,4
2026-05-17T16:46:51.348,236.913,69,880.859,25.1,66.3,2.2,True,100,16 45 86 03,軽い反応,4,42,5
2026-05-17T16:46:52.337,237.904,69,867.188,25.1,66.4,2.2,True,100,16 45 78 03,軽い反応,4,42,5
2026-05-17T16:46:53.328,238.893,69,864.258,25.1,66.5,2.2,True,100,16 45 75 03,軽い反応,4,42,5
2026-05-17T16:46:54.318,239.883,69,864.258,25.0,66.6,2.2,True,100,16 45 75 03,軽い反応,4,42,5
2026-05-17T16:46:55.309,240.875,69,834.961,25.0,66.5,2.2,True,100,16 45 57 03,軽い反応,4,42,5
2026-05-17T16:46:56.298,241.863,69,809.57 820.312,25.0,66.4,2.2,True,100,16 45 3D 03 48 03,軽い反応,11,42,5
2026-05-17T16:46:57.289,242.854,70,832.031,24.8,66.3,2.2,True,100,16 46 54 03,軽い反応,5,42,5
2026-05-17T16:46:58.279,243.844,70,811.523,24.9,65.9,2.2,True,100,16 46 3F 03,軽い反応,13,42,5
2026-05-17T16:46:59.268,244.833,70,785.156,24.8,65.5,2.2,True,100,16 46 24 03,軽い反応,21,42,5
2026-05-17T16:47:00.258,245.823,71,799.805 828.125,24.9,65.2,2.2,True,100,16 47 33 03 50 03,軽い反応,11,42,5
2026-05-17T16:47:01.248,246.813,71,832.031,24.8,65.1,2.2,True,100,16 47 54 03,軽い反応,4,43,5
2026-05-17T16:47:02.238,247.804,71,823.242,24.7,65.0,2.2,True,100,16 47 4B 03,軽い反応,5,43,5
2026-05-17T16:47:03.475,249.041,71,869.141,24.8,65.1,2.2,True,100,16 47 7A 03,軽い反応,4,43,5
2026-05-17T16:47:04.465,250.031,71,900.391,24.9,65.4,2.2,True,100,16 47 9A 03,軽い反応,4,42,5
2026-05-17T16:47:05.457,251.022,71,896.484,24.6,65.6,2.2,True,100,16 47 96 03,軽い反応,5,43,5
2026-05-17T16:47:06.446,252.011,71,852.539 854.492,24.6,64.9,2.2,True,100,16 47 69 03 6B 03,軽い反応,5,43,5
2026-05-17T16:47:07.435,253.001,71,846.68,24.6,64.1,2.2,True,100,16 47 63 03,軽い反応,5,44,5
2026-05-17T16:47:08.425,253.991,71,794.922,24.9,63.0,2.8,True,100,16 47 2E 03,軽い反応,4,42,5
2026-05-17T16:47:09.416,254.982,72,752.93,24.8,62.2,2.8,True,100,16 48 03 03,軽い反応,19,43,5
2026-05-17T16:47:10.405,255.971,72,750.0 790.039,24.9,61.7,2.8,True,100,16 48 00 03 29 03,軽い反応,13,43,5
2026-05-17T16:47:11.395,256.962,72,799.805,24.8,61.5,2.8,True,100,16 48 33 03,軽い反応,6,43,5
2026-05-17T16:47:12.385,257.951,72,793.945,24.6,61.5,2.8,True,100,16 48 2D 03,軽い反応,9,44,5
2026-05-17T16:47:13.377,258.942,72,844.727,24.9,61.5,3.4,True,100,16 48 61 03,軽い反応,4,41,5
2026-05-17T16:47:14.365,259.931,72,881.836,25.0,61.6,3.4,True,100,16 48 87 03,軽い反応,4,41,5
2026-05-17T16:47:15.355,260.921,71,862.305 905.273,25.1,61.9,3.4,True,100,16 47 73 03 9F 03,軽い反応,4,40,5
2026-05-17T16:47:16.346,261.911,71,884.766,25.1,62.1,3.4,True,100,16 47 8A 03,軽い反応,4,40,5
2026-05-17T16:47:17.336,262.901,72,852.539,25.2,62.1,3.4,True,100,16 48 69 03,軽い反応,4,40,4
2026-05-17T16:47:18.325,263.891,72,815.43,25.3,62.1,3.4,True,100,16 48 43 03,軽い反応,4,39,4
2026-05-17T16:47:19.315,264.881,72,815.43,25.2,62.0,3.4,True,100,16 48 43 03,軽い反応,4,40,4
2026-05-17T16:47:20.305,265.871,72,837.891 807.617,25.2,62.0,3.4,True,100,16 48 5A 03 3B 03,軽い反応,4,40,4
2026-05-17T16:47:21.295,266.861,72,824.219,25.1,62.0,3.4,True,100,16 48 4C 03,軽い反応,4,40,4
2026-05-17T16:47:22.285,267.851,71,869.141,25.3,61.9,3.4,True,100,16 47 7A 03,軽い反応,4,39,4
2026-05-17T16:47:23.275,268.841,71,878.906,25.3,61.9,3.4,True,100,16 47 84 03,軽い反応,4,40,4
2026-05-17T16:47:24.265,269.831,70,832.031,25.5,61.9,3.4,True,100,16 46 54 03,軽い反応,4,39,4
2026-05-17T16:47:25.255,270.821,71,809.57 787.109,25.6,62.0,3.4,True,100,16 47 3D 03 26 03,軽い反応,4,39,4
2026-05-17T16:47:26.493,272.058,71,805.664,25.6,61.9,3.4,True,100,16 47 39 03,軽い反応,5,39,4
2026-05-17T16:47:27.483,273.048,72,813.477,25.5,61.8,3.4,True,100,16 48 41 03,軽い反応,5,39,4
2026-05-17T16:47:28.473,274.039,72,869.141,25.8,61.9,3.9,True,100,16 48 7A 03,軽い反応,4,36,4
2026-05-17T16:47:29.463,275.028,72,899.414,25.9,62.2,3.9,True,100,16 48 99 03,軽い反応,4,36,4
2026-05-17T16:47:30.453,276.018,72,911.133,25.9,62.5,3.9,True,100,16 48 A5 03,軽い反応,4,36,4
2026-05-17T16:47:31.443,277.009,71,942.383,25.9,63.2,3.9,True,100,16 47 C5 03,軽い反応,4,35,4
2026-05-17T16:47:32.433,277.998,71,902.344,26.0,63.4,3.9,True,100,16 47 9C 03,軽い反応,4,35,4
2026-05-17T16:47:33.422,278.989,70,915.039 929.688,25.8,64.2,3.9,True,100,16 46 A9 03 B8 03,軽い反応,4,35,4
2026-05-17T16:47:34.414,279.98,68,916.992,25.7,64.5,3.9,True,100,16 44 AB 03,軽い反応,4,35,4
2026-05-17T16:47:35.403,280.969,68,875.0,25.9,64.5,3.9,True,100,16 44 80 03,落ち着き,4,34,4
2026-05-17T16:47:36.393,281.958,68,857.422,25.9,64.5,3.9,True,100,16 44 6E 03,落ち着き,4,34,4
2026-05-17T16:47:37.383,282.948,68,829.102,26.0,64.5,3.9,True,100,16 44 51 03,落ち着き,4,34,4
2026-05-17T16:47:38.621,284.186,68,831.055,25.8,64.4,3.9,True,100,16 44 53 03,軽い反応,5,35,4
2026-05-17T16:47:39.364,284.929,68,778.32 746.094,26.1,64.7,4.5,True,100,16 44 1D 03 FC 02,落ち着き,31,31,4
2026-05-17T16:47:40.352,285.918,68,766.602,26.0,64.8,4.5,True,100,16 44 11 03,軽い反応,36,32,4
2026-05-17T16:47:41.342,286.909,69,742.188,26.0,65.1,4.5,True,100,16 45 F8 02,軽い反応,41,31,4
2026-05-17T16:47:42.332,287.899,72,724.609 761.719,26.0,65.7,4.5,True,100,16 48 E6 02 0C 03,軽い反応,41,31,4
2026-05-17T16:47:43.323,288.888,72,807.617,26.2,65.7,4.5,True,100,16 48 3B 03,落ち着き,22,31,4
2026-05-17T16:47:44.313,289.879,74,775.391,26.3,65.8,4.5,True,100,16 4A 1A 03,落ち着き,34,30,4
2026-05-17T16:47:45.303,290.868,76,740.234 752.93,26.3,66.2,4.5,True,100,16 4C F6 02 03 03,軽い反応,47,31,4
2026-05-17T16:47:46.294,291.859,76,763.672,26.3,66.3,4.5,True,100,16 4C 0E 03,軽い反応,35,31,4
2026-05-17T16:47:47.283,292.848,77,788.086,26.3,66.4,4.5,True,100,16 4D 27 03,落ち着き,24,32,4
2026-05-17T16:47:48.272,293.839,79,732.422 738.281,26.5,66.8,5.0,True,100,16 4F EE 02 F4 02,軽い反応,46,31,3
2026-05-17T16:47:49.510,295.076,79,745.117,26.4,66.9,5.0,True,100,16 4F FB 02,落ち着き,28,31,3
2026-05-17T16:47:50.500,296.066,79,720.703,26.4,67.3,5.0,True,100,16 4F E2 02,落ち着き,33,31,4
2026-05-17T16:47:51.489,297.056,79,719.727 769.531,26.6,67.8,5.0,True,100,16 4F E1 02 14 03,落ち着き,19,30,4
2026-05-17T16:47:52.480,298.046,79,840.82,27.1,67.7,5.6,True,100,16 4F 5D 03,落ち着き,13,27,3
2026-05-17T16:47:53.473,299.037,78,801.758,27.2,67.4,5.6,True,100,16 4E 35 03,落ち着き,7,26,3
