iso_time,elapsed_seconds,bpm,rr_ms,rmssd_ms,sdnn_ms,pnn50_percent,contact_detected,battery_percent,raw_hex,detection_primary,startle_score,fear_tension_score,movement_score
2026-05-17T21:35:16.889,442.227,86,695.312 670.898,16.1,30.4,0.6,True,100,16 56 C8 02 AF 02,姿勢/体動疑い,21,92,91
2026-05-17T21:35:17.889,443.226,85,665.039,16.1,30.4,0.6,True,100,16 55 A9 02,姿勢/体動疑い,22,91,90
2026-05-17T21:35:18.881,444.217,85,675.781 684.57,16.0,30.3,0.6,True,100,16 55 B4 02 BD 02,姿勢/体動疑い,21,92,90
2026-05-17T21:35:19.869,445.206,85,676.758,16.0,30.4,0.6,True,100,16 55 B5 02,姿勢/体動疑い,21,92,90
2026-05-17T21:35:20.859,446.196,86,669.922 689.453,16.0,30.5,0.6,True,100,16 56 AE 02 C2 02,姿勢/体動疑い,20,92,91
2026-05-17T21:35:21.839,447.176,86,693.359,16.0,30.6,0.6,True,100,16 56 C6 02,姿勢/体動疑い,18,92,91
2026-05-17T21:35:23.076,448.414,87,675.781 663.086,16.0,30.5,0.6,True,100,16 57 B4 02 A7 02,姿勢/体動疑い,17,93,92
2026-05-17T21:35:24.069,449.405,87,676.758,16.0,30.5,0.6,True,100,16 57 B5 02,姿勢/体動疑い,15,93,93
2026-05-17T21:35:25.056,450.394,87,693.359 670.898,16.1,30.6,0.6,True,100,16 57 C6 02 AF 02,姿勢/体動疑い,15,93,93
2026-05-17T21:35:26.046,451.384,88,672.852,16.1,30.6,0.6,True,100,16 58 B1 02,姿勢/体動疑い,16,93,93
2026-05-17T21:35:27.036,452.373,88,689.453,16.1,30.7,0.6,True,100,16 58 C2 02,姿勢/体動疑い,15,93,93
2026-05-17T21:35:28.029,453.364,88,695.312 665.039,16.3,30.8,0.6,True,100,16 58 C8 02 A9 02,姿勢/体動疑い,16,92,93
2026-05-17T21:35:29.017,454.354,88,668.945,16.3,30.8,0.6,True,100,16 58 AD 02,姿勢/体動疑い,17,92,93
2026-05-17T21:35:30.006,455.344,88,679.688 675.781,16.2,30.8,0.6,True,100,16 58 B8 02 B4 02,姿勢/体動疑い,16,92,93
2026-05-17T21:35:30.996,456.334,88,657.227,16.2,30.8,0.6,True,100,16 58 A1 02,姿勢/体動疑い,18,92,92
2026-05-17T21:35:31.990,457.325,88,669.922 684.57,16.3,30.8,0.6,True,100,16 58 AE 02 BD 02,姿勢/体動疑い,16,92,92
2026-05-17T21:35:32.978,458.314,88,680.664,16.3,30.9,0.6,True,100,16 58 B9 02,姿勢/体動疑い,16,92,91
2026-05-17T21:35:33.967,459.304,89,653.32 651.367,16.3,30.9,0.6,True,100,16 59 9D 02 9B 02,姿勢/体動疑い,19,92,92
2026-05-17T21:35:34.957,460.294,89,655.273,16.3,30.9,0.6,True,100,16 59 9F 02,姿勢/体動疑い,19,92,92
2026-05-17T21:35:35.946,461.284,89,660.156 642.578,16.4,30.9,0.6,True,100,16 59 A4 02 92 02,姿勢/体動疑い,19,92,93
2026-05-17T21:35:36.936,462.273,90,635.742 631.836,16.2,30.9,0.6,True,100,16 5A 8B 02 87 02,姿勢/体動疑い,20,92,95
2026-05-17T21:35:37.926,463.264,91,617.188,16.2,31.0,0.6,True,100,16 5B 78 02,姿勢/体動疑い,22,92,96
2026-05-17T21:35:38.917,464.253,91,626.953 648.438,16.2,31.1,0.6,True,100,16 5B 82 02 98 02,姿勢/体動疑い,21,92,97
2026-05-17T21:35:39.906,465.243,91,641.602,16.2,31.1,0.6,True,100,16 5B 91 02,姿勢/体動疑い,21,92,97
2026-05-17T21:35:40.898,466.233,92,637.695 637.695,16.1,31.0,0.6,True,100,16 5C 8D 02 8D 02,姿勢/体動疑い,22,93,98
2026-05-17T21:35:41.886,467.224,93,621.094 628.906,16.2,31.3,0.6,True,100,16 5D 7C 02 84 02,姿勢/体動疑い,23,92,97
2026-05-17T21:35:42.877,468.214,94,642.578,16.2,31.3,0.6,True,100,16 5E 92 02,姿勢/体動疑い,24,92,97
2026-05-17T21:35:44.361,469.699,94,658.203 645.508,16.1,31.2,0.6,True,100,16 5E A2 02 95 02,姿勢/体動疑い,23,93,98
2026-05-17T21:35:45.106,470.442,94,665.039,16.1,31.0,0.6,True,100,16 5E A9 02,姿勢/体動疑い,22,92,97
2026-05-17T21:35:46.093,471.431,93,680.664 691.406,16.2,30.5,0.6,True,100,16 5D B9 02 C4 02,姿勢/体動疑い,21,92,97
2026-05-17T21:35:47.085,472.421,93,663.086,16.2,30.3,0.6,True,100,16 5D A7 02,姿勢/体動疑い,22,92,97
2026-05-17T21:35:48.075,473.412,91,679.688 687.5,16.0,30.3,0.6,True,100,16 5B B8 02 C0 02,姿勢/体動疑い,21,93,98
2026-05-17T21:35:49.065,474.402,91,686.523,16.0,30.4,0.6,True,100,16 5B BF 02,姿勢/体動疑い,21,93,97
2026-05-17T21:35:50.054,475.392,91,667.969,16.1,30.4,0.6,True,100,16 5B AC 02,姿勢/体動疑い,22,93,97
2026-05-17T21:35:51.043,476.381,89,686.523 693.359,16.0,30.5,0.6,True,100,16 59 BF 02 C6 02,姿勢/体動疑い,20,93,96
2026-05-17T21:35:52.035,477.372,89,670.898,16.1,30.5,0.6,True,100,16 59 AF 02,姿勢/体動疑い,22,92,94
2026-05-17T21:35:53.023,478.361,88,681.641 694.336,16.1,30.6,0.6,True,100,16 58 BA 02 C7 02,姿勢/体動疑い,20,92,94
2026-05-17T21:35:54.014,479.352,88,701.172,16.1,30.8,0.6,True,100,16 58 CE 02,姿勢/体動疑い,19,93,93
2026-05-17T21:35:55.004,480.341,87,675.781 687.5,16.2,30.7,0.6,True,100,16 57 B4 02 C0 02,姿勢/体動疑い,21,92,93
2026-05-17T21:35:55.994,481.331,87,685.547,16.1,30.7,0.6,True,100,16 57 BE 02,姿勢/体動疑い,20,93,93
2026-05-17T21:35:56.984,482.322,87,685.547 660.156,16.2,30.8,0.6,True,100,16 57 BE 02 A4 02,姿勢/体動疑い,21,92,93
2026-05-17T21:35:57.975,483.312,87,674.805,16.2,30.8,0.6,True,100,16 57 B3 02,姿勢/体動疑い,19,92,93
2026-05-17T21:35:58.964,484.302,87,691.406 699.219,16.2,31.0,0.6,True,100,16 57 C4 02 CC 02,姿勢/体動疑い,17,92,92
2026-05-17T21:35:59.956,485.291,87,671.875,16.4,31.0,0.6,True,100,16 57 B0 02,姿勢/体動疑い,19,92,92
2026-05-17T21:36:00.947,486.282,87,679.688,16.3,31.0,0.6,True,100,16 57 B8 02,姿勢/体動疑い,17,92,92
2026-05-17T21:36:01.934,487.271,87,702.148 690.43,16.4,31.1,0.6,True,100,16 57 CF 02 C3 02,姿勢/体動疑い,15,92,92
2026-05-17T21:36:02.923,488.261,87,673.828,16.4,31.1,0.6,True,100,16 57 B2 02,姿勢/体動疑い,16,92,92
2026-05-17T21:36:03.916,489.252,87,676.758 680.664,16.3,31.1,0.6,True,100,16 57 B5 02 B9 02,姿勢/体動疑い,16,92,92
2026-05-17T21:36:04.907,490.243,88,653.32,16.4,31.1,0.6,True,100,16 58 9D 02,姿勢/体動疑い,18,92,93
2026-05-17T21:36:05.895,491.231,88,652.344 653.32,16.4,31.0,0.6,True,100,16 58 9C 02 9D 02,姿勢/体動疑い,18,92,93
2026-05-17T21:36:06.886,492.221,89,645.508 644.531,16.4,30.8,0.6,True,100,16 59 95 02 94 02,姿勢/体動疑い,19,92,94
2026-05-17T21:36:08.123,493.459,89,667.969,16.3,30.7,0.6,True,100,16 59 AC 02,姿勢/体動疑い,18,92,94
2026-05-17T21:36:09.111,494.448,89,690.43,16.4,30.8,0.6,True,100,16 59 C3 02,姿勢/体動疑い,16,92,95
2026-05-17T21:36:10.102,495.439,88,694.336 694.336,16.4,30.9,0.6,True,100,16 58 C7 02 C7 02,姿勢/体動疑い,15,92,94
2026-05-17T21:36:11.091,496.429,88,720.703,16.5,31.2,0.6,True,100,16 58 E2 02,姿勢/体動疑い,13,92,93
2026-05-17T21:36:12.081,497.419,88,729.492 704.102,16.5,31.7,0.6,True,100,16 58 EB 02 D1 02,姿勢/体動疑い,14,92,93
2026-05-17T21:36:13.071,498.409,88,687.5,16.4,31.6,0.6,True,100,16 58 C0 02,姿勢/体動疑い,16,92,92
2026-05-17T21:36:14.061,499.399,87,706.055 712.891,16.5,31.2,0.6,True,100,16 57 D3 02 DA 02,姿勢/体動疑い,14,92,92
2026-05-17T21:36:15.054,500.39,87,693.359,16.5,30.9,0.6,True,100,16 57 C6 02,姿勢/体動疑い,16,92,91
2026-05-17T21:36:16.044,501.379,87,665.039,16.6,30.7,0.6,True,100,16 57 A9 02,姿勢/体動疑い,18,91,90
2026-05-17T21:36:17.031,502.368,86,678.711 699.219,16.7,30.5,0.6,True,100,16 56 B7 02 CC 02,姿勢/体動疑い,16,91,89
2026-05-17T21:36:18.022,503.359,86,699.219,16.5,30.6,0.6,True,100,16 56 CC 02,姿勢/体動疑い,15,91,89
2026-05-17T21:36:19.012,504.349,86,684.57 699.219,16.3,30.4,0.6,True,100,16 56 BD 02 CC 02,姿勢/体動疑い,16,92,89
2026-05-17T21:36:20.001,505.338,85,728.516,16.5,30.6,0.6,True,100,16 55 EA 02,姿勢/体動疑い,12,91,88
2026-05-17T21:36:20.991,506.328,85,739.258 708.984,16.6,31.0,0.6,True,100,16 55 F5 02 D6 02,姿勢/体動疑い,12,90,87
2026-05-17T21:36:21.981,507.318,85,732.422,16.7,31.3,0.6,True,100,16 55 EE 02,姿勢/体動疑い,12,90,86
2026-05-17T21:36:22.972,508.31,85,728.516,16.7,31.6,0.6,True,100,16 55 EA 02,姿勢/体動疑い,12,90,86
2026-05-17T21:36:23.964,509.299,85,705.078 680.664,16.8,31.7,0.6,True,100,16 55 D2 02 B9 02,姿勢/体動疑い,14,90,86
2026-05-17T21:36:24.952,510.289,85,712.891,16.9,31.8,0.6,True,100,16 55 DA 02,姿勢/体動疑い,12,89,85
2026-05-17T21:36:25.946,511.282,84,714.844 703.125,16.8,32.1,0.6,True,100,16 54 DC 02 D0 02,姿勢/体動疑い,12,89,85
2026-05-17T21:36:26.932,512.269,84,669.922,16.9,32.0,0.6,True,100,16 54 AE 02,姿勢/体動疑い,14,89,84
2026-05-17T21:36:27.922,513.258,85,673.828 674.805,16.7,31.6,0.6,True,100,16 55 B2 02 B3 02,姿勢/体動疑い,14,90,84
2026-05-17T21:36:28.912,514.249,85,674.805,16.7,31.6,0.6,True,100,16 55 B3 02,姿勢/体動疑い,14,90,84
2026-05-17T21:36:29.902,515.239,85,667.969,16.7,31.6,0.6,True,100,16 55 AC 02,姿勢/体動疑い,14,90,83
2026-05-17T21:36:31.139,516.476,86,702.148 721.68,16.9,31.8,0.6,True,100,16 56 CF 02 E3 02,姿勢/体動疑い,11,90,83
2026-05-17T21:36:32.130,517.466,86,702.148,16.9,31.9,0.6,True,100,16 56 CF 02,姿勢/体動疑い,12,90,83
2026-05-17T21:36:33.121,518.458,86,690.43 701.172,16.9,31.9,0.6,True,100,16 56 C3 02 CE 02,姿勢/体動疑い,13,90,84
2026-05-17T21:36:34.604,519.941,86,694.336,16.8,31.9,0.6,True,100,16 56 C7 02,姿勢/体動疑い,13,90,83
2026-05-17T21:36:35.099,520.437,87,662.109 658.203,16.9,31.9,0.6,True,100,16 57 A6 02 A2 02,姿勢/体動疑い,16,91,84
2026-05-17T21:36:36.088,521.426,87,662.109,16.9,31.8,0.6,True,100,16 57 A6 02,姿勢/体動疑い,16,91,85
2026-05-17T21:36:37.079,522.416,88,674.805 654.297,16.9,31.8,0.6,True,100,16 58 B3 02 9E 02,姿勢/体動疑い,17,91,86
2026-05-17T21:36:38.069,523.406,88,664.062,16.9,31.8,0.6,True,100,16 58 A8 02,姿勢/体動疑い,17,91,86
2026-05-17T21:36:39.059,524.396,87,700.195 722.656,17.2,32.0,0.6,True,100,16 57 CD 02 E4 02,姿勢/体動疑い,13,90,85
2026-05-17T21:36:40.049,525.386,87,692.383,17.3,32.0,0.6,True,100,16 57 C5 02,姿勢/体動疑い,14,90,85
2026-05-17T21:36:41.038,526.376,87,699.219,17.3,31.9,0.6,True,100,16 57 CC 02,姿勢/体動疑い,14,90,85
2026-05-17T21:36:42.030,527.367,87,713.867 701.172,17.3,31.8,0.6,True,100,16 57 DB 02 CE 02,姿勢/体動疑い,13,90,86
2026-05-17T21:36:43.019,528.356,87,678.711,17.3,31.7,0.6,True,100,16 57 B7 02,姿勢/体動疑い,15,90,86
2026-05-17T21:36:44.009,529.346,87,688.477 686.523,17.3,31.1,0.6,True,100,16 57 C1 02 BF 02,姿勢/体動疑い,15,90,87
2026-05-17T21:36:44.999,530.337,87,670.898,17.4,30.8,0.6,True,100,16 57 AF 02,姿勢/体動疑い,16,90,87
2026-05-17T21:36:45.988,531.326,86,702.148 712.891,17.5,30.1,0.6,True,100,16 56 CF 02 DA 02,姿勢/体動疑い,13,89,86
2026-05-17T21:36:46.979,532.316,86,665.039,17.9,29.9,0.6,True,100,16 56 A9 02,姿勢/体動疑い,16,88,86
2026-05-17T21:36:47.970,533.307,86,665.039 673.828,17.8,29.3,0.6,True,100,16 56 A9 02 B2 02,姿勢/体動疑い,16,88,86
2026-05-17T21:36:48.959,534.297,87,668.945,17.8,29.0,0.6,True,100,16 57 AD 02,姿勢/体動疑い,15,89,87
2026-05-17T21:36:49.949,535.286,88,659.18 665.039,17.8,28.6,0.6,True,100,16 58 A3 02 A9 02,姿勢/体動疑い,17,89,88
2026-05-17T21:36:50.942,536.278,88,681.641,17.8,28.3,0.6,True,100,16 58 BA 02,姿勢/体動疑い,15,88,88
2026-05-17T21:36:51.929,537.267,88,713.867 693.359,17.8,27.8,0.6,True,100,16 58 DB 02 C6 02,姿勢/体動疑い,13,89,89
2026-05-17T21:36:53.165,538.503,88,671.875,17.8,27.8,0.6,True,100,16 58 B0 02,姿勢/体動疑い,16,88,90
2026-05-17T21:36:54.157,539.494,88,684.57,17.7,27.8,0.6,True,100,16 58 BD 02,姿勢/体動疑い,15,89,90
2026-05-17T21:36:55.149,540.484,88,691.406 683.594,17.5,27.2,0.6,True,100,16 58 C4 02 BC 02,姿勢/体動疑い,15,89,90
2026-05-17T21:36:56.136,541.473,88,664.062,17.6,26.8,0.6,True,100,16 58 A8 02,姿勢/体動疑い,17,89,91
2026-05-17T21:36:57.126,542.463,88,667.969 660.156,17.0,26.7,0.0,True,100,16 58 AC 02 A4 02,姿勢/体動疑い,17,91,92
2026-05-17T21:36:58.117,543.454,89,640.625 638.672,17.0,26.7,0.0,True,100,16 59 90 02 8E 02,姿勢/体動疑い,19,90,92
2026-05-17T21:36:59.105,544.443,89,646.484,17.0,26.7,0.0,True,100,16 59 96 02,姿勢/体動疑い,19,90,93
2026-05-17T21:37:00.096,545.434,89,683.594,17.1,26.6,0.0,True,100,16 59 BC 02,姿勢/体動疑い,16,90,93
2026-05-17T21:37:01.085,546.423,88,706.055 694.336,17.2,26.7,0.0,True,100,16 58 D3 02 C7 02,姿勢/体動疑い,15,90,92
2026-05-17T21:37:02.075,547.413,88,707.031,17.2,26.8,0.0,True,100,16 58 D4 02,姿勢/体動疑い,14,90,93
2026-05-17T21:37:03.067,548.404,88,710.938 684.57,17.2,26.8,0.0,True,100,16 58 D8 02 BD 02,姿勢/体動疑い,15,90,92
2026-05-17T21:37:04.057,549.394,88,670.898,17.3,26.6,0.0,True,100,16 58 AF 02,姿勢/体動疑い,17,90,93
2026-05-17T21:37:05.046,550.384,88,697.266 737.305,17.6,26.4,0.0,True,100,16 58 CA 02 F3 02,姿勢/体動疑い,13,89,92
2026-05-17T21:37:06.036,551.374,88,763.672,17.7,26.9,0.0,True,100,16 58 0E 03,姿勢/体動疑い,11,89,91
2026-05-17T21:37:07.026,552.364,86,745.117,17.8,27.0,0.0,True,100,16 56 FB 02,姿勢/体動疑い,11,88,90
2026-05-17T21:37:08.019,553.354,85,694.336 690.43,18.2,26.4,0.6,True,100,16 55 C7 02 C3 02,姿勢/体動疑い,15,86,89
2026-05-17T21:37:09.006,554.343,85,686.523,18.2,26.1,0.6,True,100,16 55 BF 02,姿勢/体動疑い,15,86,88
2026-05-17T21:37:09.997,555.334,85,678.711 649.414,18.3,25.8,0.6,True,100,16 55 B7 02 99 02,姿勢/体動疑い,17,86,87
2026-05-17T21:37:10.986,556.324,86,634.766,18.1,25.8,0.6,True,100,16 56 8A 02,姿勢/体動疑い,18,87,88
2026-05-17T21:37:11.977,557.314,87,625.977 637.695,17.9,26.3,0.6,True,100,16 57 81 02 8D 02,姿勢/体動疑い,18,88,89
2026-05-17T21:37:12.966,558.304,87,643.555,17.8,26.0,0.6,True,100,16 57 93 02,姿勢/体動疑い,18,89,90
2026-05-17T21:37:13.956,559.293,89,640.625 655.273,17.5,26.1,0.6,True,100,16 59 90 02 9F 02,姿勢/体動疑い,19,89,91
2026-05-17T21:37:14.947,560.284,89,684.57,17.6,25.9,0.6,True,100,16 59 BD 02,姿勢/体動疑い,16,89,91
2026-05-17T21:37:16.187,561.522,90,688.477 668.945,17.4,25.3,0.6,True,100,16 5A C1 02 AD 02,姿勢/体動疑い,17,90,94
2026-05-17T21:37:17.175,562.511,90,676.758,17.4,25.3,0.6,True,100,16 5A B5 02,姿勢/体動疑い,17,90,95
2026-05-17T21:37:18.165,563.502,90,705.078 723.633,17.6,25.6,0.6,True,100,16 5A D2 02 E5 02,姿勢/体動疑い,14,89,94
2026-05-17T21:37:19.153,564.491,90,693.359,17.6,25.6,0.6,True,100,16 5A C6 02,姿勢/体動疑い,16,89,94
2026-05-17T21:37:20.144,565.481,89,683.594 708.984,17.7,25.6,0.6,True,100,16 59 BC 02 D6 02,姿勢/体動疑い,16,89,93
2026-05-17T21:37:21.134,566.471,89,702.148,17.7,25.7,0.6,True,100,16 59 CF 02,姿勢/体動疑い,15,89,93
2026-05-17T21:37:22.123,567.461,88,674.805 693.359,17.8,25.7,0.6,True,100,16 58 B3 02 C6 02,姿勢/体動疑い,17,88,91
2026-05-17T21:37:23.117,568.453,86,710.938,17.8,25.8,0.6,True,100,16 56 D8 02,姿勢/体動疑い,15,88,90
2026-05-17T21:37:24.104,569.441,86,693.359,17.9,25.8,0.6,True,100,16 56 C6 02,姿勢/体動疑い,16,88,89
2026-05-17T21:37:25.095,570.431,86,673.828 689.453,17.9,25.8,0.6,True,100,16 56 B2 02 C2 02,姿勢/体動疑い,17,88,89
2026-05-17T21:37:26.087,571.422,86,703.125,17.9,25.8,0.6,True,100,16 56 D0 02,姿勢/体動疑い,15,88,88
2026-05-17T21:37:27.074,572.411,86,681.641 665.039,17.9,25.8,0.6,True,100,16 56 BA 02 A9 02,姿勢/体動疑い,18,88,88
2026-05-17T21:37:28.063,573.401,86,675.781,17.9,25.8,0.6,True,100,16 56 B4 02,姿勢/体動疑い,17,88,89
2026-05-17T21:37:29.053,574.391,86,690.43 679.688,17.9,25.8,0.6,True,100,16 56 C3 02 B8 02,姿勢/体動疑い,17,88,89
2026-05-17T21:37:30.048,575.383,87,661.133,17.8,25.8,0.6,True,100,16 57 A5 02,姿勢/体動疑い,18,88,90
2026-05-17T21:37:31.033,576.371,87,692.383 677.734,18.0,25.8,0.6,True,100,16 57 C5 02 B6 02,姿勢/体動疑い,16,88,90
2026-05-17T21:37:32.023,577.361,87,668.945,18.0,25.8,0.6,True,100,16 57 AD 02,姿勢/体動疑い,16,88,91
2026-05-17T21:37:33.014,578.351,87,699.219 706.055,18.1,25.9,0.6,True,100,16 57 CC 02 D3 02,姿勢/体動疑い,12,88,90
2026-05-17T21:37:34.005,579.341,87,689.453,18.1,25.9,0.6,True,100,16 57 C2 02,姿勢/体動疑い,13,88,90
2026-05-17T21:37:34.995,580.332,87,703.125,18.1,25.9,0.6,True,100,16 57 D0 02,姿勢/体動疑い,12,88,90
2026-05-17T21:37:35.986,581.322,87,717.773 714.844,18.0,26.1,0.6,True,100,16 57 DF 02 DC 02,姿勢/体動疑い,11,88,89
2026-05-17T21:37:36.974,582.312,87,684.57,18.2,26.0,0.6,True,100,16 57 BD 02,姿勢/体動疑い,14,88,89
2026-05-17T21:37:37.965,583.302,86,681.641 684.57,18.1,25.9,0.6,True,100,16 56 BA 02 BD 02,姿勢/体動疑い,14,87,88
2026-05-17T21:37:39.201,584.538,86,688.477,18.1,25.7,0.6,True,100,16 56 C1 02,姿勢/体動疑い,14,87,87
2026-05-17T21:37:40.191,585.529,86,675.781 665.039,18.1,25.2,0.6,True,100,16 56 B4 02 A9 02,姿勢/体動疑い,15,87,86
2026-05-17T21:37:41.181,586.519,87,668.945,18.1,24.8,0.6,True,100,16 57 AD 02,姿勢/体動疑い,15,88,86
2026-05-17T21:37:42.171,587.509,87,664.062 643.555,18.1,24.5,0.6,True,100,16 57 A8 02 93 02,姿勢/体動疑い,16,88,87
2026-05-17T21:37:43.161,588.499,87,647.461,18.1,24.4,0.6,True,100,16 57 97 02,姿勢/体動疑い,17,88,88
2026-05-17T21:37:44.151,589.489,88,671.875 698.242,18.3,24.0,0.6,True,100,16 58 B0 02 CB 02,姿勢/体動疑い,15,87,88
2026-05-17T21:37:45.141,590.478,88,674.805,18.3,23.5,0.6,True,100,16 58 B3 02,姿勢/体動疑い,15,87,89
2026-05-17T21:37:46.131,591.468,88,707.031 707.031,18.4,23.1,0.6,True,100,16 58 D4 02 D4 02,姿勢/体動疑い,13,87,89
2026-05-17T21:37:47.121,592.458,88,711.914,18.4,23.1,0.6,True,100,16 58 D9 02,姿勢/体動疑い,13,87,89
2026-05-17T21:37:48.112,593.449,88,681.641,18.5,22.9,0.6,True,100,16 58 BA 02,姿勢/体動疑い,15,87,89
2026-05-17T21:37:49.102,594.439,87,696.289 713.867,18.5,22.9,0.6,True,100,16 57 C9 02 DB 02,姿勢/体動疑い,13,87,89
2026-05-17T21:37:50.091,595.428,87,712.891,18.4,23.0,0.6,True,100,16 57 DA 02,姿勢/体動疑い,12,87,89
2026-05-17T21:37:51.081,596.418,87,686.523 707.031,18.5,23.0,0.6,True,100,16 57 BF 02 D4 02,姿勢/体動疑い,14,87,88
2026-05-17T21:37:52.071,597.409,86,715.82,18.5,23.1,0.6,True,100,16 56 DD 02,姿勢/体動疑い,12,86,87
2026-05-17T21:37:53.309,598.646,85,704.102 690.43,18.5,23.1,0.6,True,100,16 55 D1 02 C3 02,姿勢/体動疑い,14,86,85
2026-05-17T21:37:54.051,599.389,85,704.102,18.5,23.2,0.6,True,100,16 55 D1 02,姿勢/体動疑い,13,86,85
2026-05-17T21:37:55.041,600.378,85,706.055,18.4,23.2,0.6,True,100,16 55 D3 02,姿勢/体動疑い,13,86,84
2026-05-17T21:37:56.032,601.37,85,683.594 661.133,18.5,23.2,0.6,True,100,16 55 BC 02 A5 02,姿勢/体動疑い,16,86,84
2026-05-17T21:37:57.021,602.358,85,682.617,18.6,23.2,0.6,True,100,16 55 BB 02,姿勢/体動疑い,15,86,84
2026-05-17T21:37:58.011,603.348,85,711.914 715.82,18.6,23.4,0.6,True,100,16 55 D9 02 DD 02,姿勢/体動疑い,12,86,84
2026-05-17T21:37:59.001,604.339,85,694.336,18.7,23.4,0.6,True,100,16 55 C7 02,姿勢/体動疑い,13,85,84
2026-05-17T21:37:59.991,605.329,85,720.703 731.445,18.7,23.7,0.6,True,100,16 55 E2 02 ED 02,姿勢/体動疑い,10,85,83
2026-05-17T21:38:01.228,606.566,85,708.984,18.7,23.7,0.6,True,100,16 55 D6 02,姿勢/体動疑い,11,85,83
2026-05-17T21:38:02.220,607.557,85,713.867,18.7,23.8,0.6,True,100,16 55 DB 02,姿勢/体動疑い,10,85,83
2026-05-17T21:38:03.211,608.547,84,733.398 743.164,18.6,24.4,0.6,True,100,16 54 EF 02 F9 02,姿勢/体動疑い,8,85,81
2026-05-17T21:38:04.202,609.537,84,706.055,18.8,24.4,0.6,True,100,16 54 D3 02,姿勢/体動疑い,10,84,80
2026-05-17T21:38:05.188,610.526,84,708.984,18.8,24.4,0.6,True,100,16 54 D6 02,姿勢/体動疑い,10,84,80
2026-05-17T21:38:06.179,611.517,84,704.102 675.781,18.8,24.4,0.6,True,100,16 54 D1 02 B4 02,姿勢/体動疑い,11,84,79
2026-05-17T21:38:07.169,612.506,84,674.805,18.8,24.4,0.6,True,100,16 54 B3 02,姿勢/体動疑い,13,84,78
2026-05-17T21:38:08.160,613.497,84,667.969 490.234,23.0,28.6,1.1,True,100,16 54 AC 02 F6 01,姿勢/体動疑い,29,75,78
2026-05-17T21:38:09.149,614.486,85,639.648 645.508,25.5,28.7,1.7,True,100,16 55 8F 02 95 02,姿勢/体動疑い,15,69,77
2026-05-17T21:38:10.138,615.476,85,664.062,25.6,28.7,1.7,True,100,16 55 A8 02,姿勢/体動疑い,11,69,78
2026-05-17T21:38:11.128,616.466,85,689.453,25.6,28.5,1.7,True,100,16 55 C2 02,姿勢/体動疑い,9,69,77
2026-05-17T21:38:12.118,617.456,86,673.828 674.805,25.5,28.3,1.7,True,100,16 56 B2 02 B3 02,姿勢/体動疑い,11,70,78
2026-05-17T21:38:13.118,618.456,87,720.703,25.8,28.4,1.7,True,100,16 57 E2 02,姿勢/体動疑い,8,70,78
2026-05-17T21:38:14.099,619.437,87,739.258 708.984,25.8,28.7,1.7,True,100,16 57 F5 02 D6 02,姿勢/体動疑い,8,70,78
2026-05-17T21:38:15.088,620.426,87,720.703,25.8,28.7,1.7,True,100,16 57 E2 02,姿勢/体動疑い,8,70,79
2026-05-17T21:38:16.078,621.416,87,737.305,25.8,28.8,1.7,True,100,16 57 F3 02,姿勢/体動疑い,7,70,79
2026-05-17T21:38:17.069,622.406,86,724.609 690.43,25.9,28.9,1.7,True,100,16 56 E6 02 C3 02,姿勢/体動疑い,9,69,78
2026-05-17T21:38:18.059,623.397,86,695.312,25.9,28.8,1.7,True,100,16 56 C8 02,姿勢/体動疑い,10,69,78
2026-05-17T21:38:19.052,624.387,86,710.938 717.773,25.8,28.9,1.7,True,100,16 56 D8 02 DF 02,姿勢/体動疑い,9,69,75
2026-05-17T21:38:20.039,625.377,85,700.195,25.8,28.9,1.7,True,100,16 55 CD 02,姿勢/体動疑い,10,69,74
2026-05-17T21:38:21.028,626.366,84,713.867 724.609,25.8,29.0,1.7,True,100,16 54 DB 02 E6 02,姿勢/体動疑い,9,68,73
2026-05-17T21:38:22.019,627.356,84,720.703,25.8,29.1,1.7,True,100,16 54 E2 02,姿勢/体動疑い,8,68,73
2026-05-17T21:38:23.009,628.346,83,699.219,25.8,29.1,1.7,True,100,16 53 CC 02,姿勢/体動疑い,10,67,71
2026-05-17T21:38:24.248,629.585,83,716.797 729.492,25.7,29.2,1.7,True,100,16 53 DE 02 EB 02,姿勢/体動疑い,8,68,72
2026-05-17T21:38:25.236,630.574,83,725.586,25.6,29.1,1.7,True,100,16 53 E7 02,姿勢/体動疑い,8,68,72
2026-05-17T21:38:26.228,631.564,83,702.148,25.6,29.1,1.7,True,100,16 53 CF 02,姿勢/体動疑い,9,68,72
2026-05-17T21:38:27.216,632.553,83,722.656 745.117,25.7,29.2,1.7,True,100,16 53 E4 02 FB 02,姿勢/体動疑い,7,68,71
2026-05-17T21:38:28.206,633.543,83,750.0,25.6,29.5,1.7,True,100,16 53 00 03,姿勢/体動疑い,5,68,70
2026-05-17T21:38:29.196,634.534,83,716.797 752.93,25.8,29.9,1.7,True,100,16 53 DE 02 03 03,姿勢/体動疑い,6,67,69
2026-05-17T21:38:30.185,635.523,82,769.531,25.8,30.4,1.7,True,100,16 52 14 03,姿勢/体動疑い,3,67,68
2026-05-17T21:38:31.176,636.513,82,733.398,25.8,30.5,1.7,True,100,16 52 EF 02,姿勢/体動疑い,5,67,67
