iso_time,elapsed_seconds,bpm,rr_ms,rmssd_ms,sdnn_ms,pnn50_percent,contact_detected,battery_percent,raw_hex
2026-05-17T15:56:01.901,280.726,73,779.297,23.3,63.8,3.4,True,100,16 49 1E 03
2026-05-17T15:56:02.890,281.715,73,779.297 742.188,23.4,63.2,3.4,True,100,16 49 1E 03 F8 02
2026-05-17T15:56:03.880,282.705,74,712.891,23.5,63.0,3.4,True,100,16 4A DA 02
2026-05-17T15:56:04.871,283.696,74,721.68,23.5,62.9,3.4,True,100,16 4A E3 02
2026-05-17T15:56:05.861,284.686,75,753.906 741.211,23.7,62.2,3.4,True,100,16 4B 04 03 F7 02
2026-05-17T15:56:06.851,285.676,77,716.797,23.6,62.0,3.4,True,100,16 4D DE 02
2026-05-17T15:56:07.840,286.665,77,717.773,23.0,62.1,2.8,True,100,16 4D DF 02
2026-05-17T15:56:08.831,287.655,78,753.906 806.641,22.7,61.8,2.8,True,100,16 4E 04 03 3A 03
2026-05-17T15:56:09.821,288.646,78,890.625,23.4,61.9,3.4,True,100,16 4E 90 03
2026-05-17T15:56:10.811,289.636,78,911.133,23.4,62.5,3.4,True,100,16 4E A5 03
2026-05-17T15:56:11.800,290.626,78,904.297,23.4,63.0,3.4,True,100,16 4E 9E 03
2026-05-17T15:56:12.790,291.615,78,827.148,23.6,63.0,3.4,True,100,16 4E 4F 03
2026-05-17T15:56:13.780,292.605,77,751.953 738.281,24.2,63.0,3.9,True,100,16 4D 02 03 F4 02
2026-05-17T15:56:15.018,293.842,78,746.094,24.2,62.9,3.9,True,100,16 4E FC 02
2026-05-17T15:56:16.008,294.833,78,790.039,24.4,62.7,3.9,True,100,16 4E 29 03
2026-05-17T15:56:16.998,295.823,76,842.773,24.7,62.4,4.5,True,100,16 4C 5F 03
2026-05-17T15:56:17.988,296.813,74,872.07 856.445,24.7,61.4,4.5,True,100,16 4A 7D 03 6D 03
2026-05-17T15:56:18.978,297.803,74,842.773,24.7,60.4,4.5,True,100,16 4A 5F 03
2026-05-17T15:56:19.968,298.793,73,817.383,24.7,59.3,4.5,True,100,16 49 45 03
2026-05-17T15:56:20.959,299.783,73,745.117,25.1,58.6,5.0,True,100,16 49 FB 02
